,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP
51,576,2021-03-01 15:07:33,22.15,26.1404,22.488,22.488,21.8796,26.4788,23.705,20.9673,21.7106,24.5166,23.9079,23.164,22.7246,22.2514,26.8849,26.9526,26.5803,26.0728,25.3623,-0.463734,1.32313,0.007258941445043483,-0.001947619323534867,0.005183728218078614,
52,577,2021-03-01 15:07:35,22.15,26.1743,22.5218,22.5556,21.8796,26.445,23.6374,20.9335,21.7444,24.5166,23.9079,23.164,22.7246,22.2514,26.9188,26.9865,26.5803,26.0389,25.3623,-5.18774,1.32313,0.007155701210146247,-0.021788394429666083,0.005026648044586182,
53,578,2021-03-01 15:07:37,22.1162,26.1743,22.488,22.5218,21.812,26.4788,23.705,20.9673,21.7106,24.4828,23.9417,23.164,22.6908,22.2852,26.8849,26.9526,26.5803,26.0728,25.3623,-0.463734,0.534077,0.0029300474406479247,-0.001965786796645174,0.004771667003631592,
54,579,2021-03-01 15:07:38,22.15,26.1743,22.488,22.5218,21.8458,26.445,23.705,20.9673,21.7106,24.5166,23.9417,23.164,22.7246,22.2852,26.8849,26.9526,26.6142,26.1404,25.3623,-0.463734,2.11217,0.011505622770069121,-0.0019656962852772366,0.005353858470916748,
55,580,2021-03-01 15:07:40,22.1162,26.1404,22.5556,22.488,21.7782,26.4111,23.6374,20.9673,21.7106,24.5166,23.9417,23.164,22.6908,22.2852,26.9188,26.9526,26.5803,26.1066,25.3623,1.89827,2.11217,0.011423238389386177,0.007825276898511114,0.0050360970497131344,
56,581,2021-03-01 15:07:42,22.15,26.1066,22.488,22.5218,21.7782,26.4788,23.6712,20.9673,21.7106,24.5166,23.9417,23.164,22.6908,22.2514,26.9526,26.9526,26.6142,26.0389,25.3623,-0.463734,2.90122,0.01591664167480826,-0.0019295956861634187,0.005098162651062011,
57,582,2021-03-01 15:07:44,22.15,26.1404,22.4542,22.5218,21.8458,26.4788,23.6712,20.9673,21.7106,24.5166,23.9417,23.164,22.7246,22.2514,26.8849,26.9526,26.6142,25.8021,25.3623,1.89827,1.32313,0.007258941445043483,0.008046252945437751,0.005969827651977539,
58,583,2021-03-01 15:07:45,22.15,26.1404,22.488,22.5218,21.8458,26.4111,23.705,20.9673,21.7106,24.5166,23.9079,23.164,22.6908,22.2514,26.9188,26.9526,26.5803,26.1066,25.3623,-0.463734,-0.25497,-0.001378952968814912,-0.001947619323534867,0.00557042932510376,
59,584,2021-03-01 15:07:47,22.15,26.1404,22.5218,22.5218,21.8458,26.4788,23.6712,21.0011,21.7444,24.4828,23.8741,23.164,22.7584,22.2514,26.9188,26.9526,26.648,26.0728,25.3623,1.89827,1.32313,0.007207154790732329,0.007898695379621578,0.0057422204017639165,
60,585,2021-03-01 15:07:49,22.1162,26.1743,22.5218,22.5218,21.8796,26.4788,23.6374,20.9673,21.7106,24.5166,23.8741,23.164,22.7246,22.2852,26.8849,26.9526,26.6142,25.9374,25.3623,-2.82574,1.32313,0.007258941445043483,-0.011868592608232776,0.005524312973022461,
