,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
516,55.39147065794134,23.71888439600634,22.44614432071237,19.621557303963705,18.07478929261354,13.679222653194545,11.455810268614488,9.700581749974226,9.84622292018023,12.489074286926671
517,55.13709670332218,23.536581995411787,21.95091223462639,19.29286695677885,17.597742521452613,13.36824095192207,11.298451576744418,9.692017923479867,10.274046436399722,12.034233935416541
518,54.88414759609383,23.514362552637543,21.92984915671916,19.274496628703265,18.194859449553277,13.356166351709092,11.141540846041572,9.538249676378765,9.683041608338485,12.023447229994382
519,54.57457990139931,23.628559548304118,21.88836248922535,19.083630122910098,18.00727264915638,13.18260585463459,11.266999643746404,9.66516206175285,9.955056245832562,12.001096270853559
520,54.51821601732996,23.44707585659561,21.867412871543916,19.529279588019225,18.604105257879247,13.02283287485532,11.403097676855493,9.946278061212109,9.511852336817862,11.843219210759674
521,55.32039277583006,23.85632991727792,22.119532197676783,19.166377616867795,18.70541580007563,13.134827395926932,11.6645559692928,9.630386068979725,9.91918288513511,12.10386637794863
522,55.59467949420136,23.81112174632325,22.23446618295036,19.284146896841754,18.21152080388409,13.997618184643425,11.788862903828548,9.90094098013802,10.769144689359509,11.788862903828548
523,55.39960109432755,23.652373974053216,22.07785686472798,19.130629916121972,18.823622892609063,13.849527273283469,11.35084263000837,10.04506885301076,10.334607086647885,11.642566274946372
524,55.616472027531614,23.743747377541943,22.328195009787756,19.537500047087374,18.618266194567795,13.516483783419826,11.756627854124863,10.306516535278286,10.595383301600483,11.902652374715837
525,55.752882725781,23.87893037685225,22.150868823546833,19.36543502642495,18.448516018062257,14.242454860620846,11.309455665242487,10.008626651945896,10.729965051308984,12.329369251091784
526,55.752882725781,23.87893037685225,21.9944320148696,19.36543502642495,18.448516018062257,13.503548168984421,11.164579809396285,9.865042326889597,10.441084363055348,12.183044689688282
527,56.0838731766337,23.856587874409193,21.818342843937852,19.041509833332068,17.823797788453824,13.05024693658851,11.009706911562088,9.569099228399846,9.569099228399846,11.589804502641933
528,56.220463546096816,23.833820711919696,21.953601061384862,19.17664393003582,18.110379977562026,12.891827782813076,11.14446636893865,9.417447261867311,9.274277974359599,11.289067450827641
529,56.62954858527427,23.92432423781679,22.0473625794762,18.970917645693525,18.211620105368002,13.442480577715045,11.114213402089389,9.392071495188029,10.107181533951872,11.548067868203313
530,56.96042677661926,23.90116250623618,22.02655874698049,19.257783340322273,17.892208530438666,12.84477790911773,11.392304053714016,9.38310739969604,9.954628846882436,11.681981844486794
531,57.09645364196709,24.03591781318839,21.850849431680142,19.08771130155617,17.875935787746783,12.832950197695006,11.237796614742349,9.517193189030138,10.37515372120379,11.526487136922094
532,57.23236698240625,24.01353741103461,21.985396404575916,18.918128297487527,17.10761135208351,12.821571960091939,10.940082291624835,9.082255882293294,10.079533073679425,11.805338846877088
533,57.23236698240625,24.01353741103461,21.830670270509778,18.918128297487527,16.508886002550373,12.5305558681189,10.652383003093918,8.940168152787741,9.508939123482854,11.660558233999918
534,57.173002376517104,23.991196999495067,21.810526903976157,18.749032268388948,16.643073391199223,12.228886583854365,11.074006940688292,9.073995576231,9.357906151620272,11.79451753171372
535,56.919649010201766,24.12560182954744,21.635708773970148,19.03505305436713,16.180804001482795,12.218098536534226,11.207820005555941,9.207711496485482,9.776538060999602,11.6396331130326
536,56.4731704333773,23.946174171514038,21.615791117878157,19.017264354693516,15.277114777377088,12.351848647398175,11.05378074411439,9.057934133695241,9.19934701234262,11.197579896164598
537,56.414868702753424,24.080341755708844,21.74985625631331,18.848402583116073,15.115698278655282,12.775399518299865,10.75763539060638,9.3328335402214,9.3328335402214,11.044115970132108
538,55.97060117724797,24.057608718928027,21.575214151065538,18.83087667123571,14.954345208821694,12.473663151348312,11.177182283372765,9.182685246305478,9.607799953274743,11.320430537536136
539,55.337246413773464,24.035309884785487,21.401469138600206,18.81377448313299,14.94099878757964,12.462251334420664,10.595108481889847,9.315936555540231,9.457648551117444,11.166994649053345
540,55.08886385734571,23.856675566386794,21.38184553803191,18.344759152550576,14.780657266473,12.018514507674947,11.013986389912759,9.166471399512849,9.307913379866577,11.013986389912759
541,55.35856646726263,24.12395638934084,21.64890843605443,18.76176023548361,14.460897125088346,12.141011525757209,10.851536010304685,9.432394296277984,9.573850118160355,10.994386352100587
542,55.62782281133315,24.079401722402363,21.6088444954763,19.028122067694056,14.72686181362632,12.118904905870044,10.547941360294372,9.415767701460599,9.415767701460599,11.11715682590306
543,55.62782281133315,23.923491688486944,21.4559659142129,18.727382805390985,14.434819764292119,11.832045027811507,10.122284893323135,9.133793762185569,9.415767701460599,10.974852936533042
544,56.28012802853628,24.03454684712591,21.56892136938619,18.99327734010611,14.846494404014932,12.240879916895357,10.104404944717889,9.258402256017344,9.821576390755919,11.240021229666645
545,56.932032016269936,23.989459963178685,21.529197375359182,18.80852432126029,15.111178678564295,11.932197856906091,10.368637105139038,9.381880371533056,9.101360508331632,10.935177695944281
546,57.5848946964408,23.945378300147038,21.641683846514738,18.924002338905964,15.229612565117177,12.196534706781778,10.491312099268677,9.505421676381784,9.36542273582267,11.341623736618308
547,57.71873206854677,24.232607885680633,21.774125154963734,18.90652562707441,15.361761499833083,12.185907904585532,10.199925600585336,9.357008463477332,9.637296782708553,11.473588042818758
548,57.66016958330345,24.055367270233557,21.6018784056298,18.591114062840173,15.49380186709007,11.889881865507313,10.472830644366125,9.209002826088959,9.348608353130826,11.463225008861981
549,57.6011546528925,24.1876857187774,21.430570782256982,18.723188864094475,15.625733845129762,11.879138154138731,10.04129116426262,8.921785021120472,8.921785021120472,11.594965811193088
