,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW
42,5988,2021-02-15 14:57:47,23.0964,24.6181,20.4267,18.7044,24.4152,35.2551,32.4062,15.4647,20.1227,20.5957,20.5619,20.4605,20.5281,20.393,36.8841,25.8021,22.1162,21.2376,20.9673,-0.4637337145910134,1.3231252342444757,0.023086320339857167,-0.0022321447808428523
43,5989,2021-02-15 14:57:48,23.1302,24.6519,20.4605,18.7044,24.4152,35.2212,32.3723,15.4647,20.1227,20.5957,20.5281,20.4605,20.4943,20.393,36.8841,25.7682,22.0824,21.2714,20.9335,1.898269662232681,1.3231252342444757,0.02303460175856662,0.00913674353329647
44,5990,2021-02-15 14:57:50,23.164,24.6519,20.4605,18.7044,24.3813,35.2551,32.3723,15.431,20.1227,20.5957,20.5619,20.4267,20.4943,20.393,36.9181,25.8021,22.0824,21.2376,20.9335,-5.187740468238238,1.3231252342444757,0.023086320339857167,-0.024968451074524566
45,5991,2021-02-15 14:57:52,23.0964,24.6519,20.4267,18.7382,24.4152,35.2551,32.4062,15.4647,20.089,20.5957,20.5619,20.4605,20.4943,20.393,36.9181,25.8021,22.0824,21.2038,20.9335,-0.4637337145910134,-0.25497039150178974,-0.00445891514758287,-0.0022501450894730226
46,5992,2021-02-15 14:57:54,23.0964,24.6519,20.4605,18.7382,24.3813,35.2212,32.3723,15.4647,20.1227,20.5957,20.5619,20.4605,20.5281,20.393,36.8841,25.7682,22.0824,21.2376,20.9335,4.260273039056376,2.9012208599907954,0.050508043678642554,0.020506480184392224
47,5993,2021-02-15 14:57:55,23.1302,24.6181,20.4605,18.7044,24.3813,35.2551,32.3723,15.431,20.1227,20.6294,20.5281,20.4267,20.4943,20.393,36.9181,25.8021,22.1162,21.2376,20.9673,-0.4637337145910134,1.3231252342444757,0.023086320339857167,-0.0022140416865003088
48,5994,2021-02-15 14:57:57,23.1302,24.6519,20.4267,18.7044,24.3813,35.2212,32.3384,15.431,20.1227,20.6294,20.5619,20.4605,20.4943,20.393,36.9181,25.8021,22.1162,21.2376,20.9335,-0.4637337145910134,-0.25497039150178974,-0.004438840161508368,-0.002250040632528649
49,5995,2021-02-15 14:57:59,23.0964,24.6519,20.4605,18.7044,24.3813,35.2212,32.3384,15.4647,20.1227,20.5957,20.5619,20.4267,20.4943,20.393,36.8841,25.8021,22.0824,21.2376,20.9673,1.898269662232681,0.5340774213713702,0.009297880798529598,0.009137167701774683
50,5996,2021-02-15 14:58:00,23.0964,24.6519,20.4605,18.7044,24.3813,35.2551,32.3723,15.431,20.1227,20.5957,20.5619,20.4605,20.4943,20.393,36.8841,25.8359,22.0824,21.2376,20.9335,-0.4637337145910134,1.3231252342444757,0.023086320339857167,-0.0022321447808428545
51,5997,2021-02-15 14:58:02,23.0964,24.6181,20.4267,18.7044,24.4152,35.2212,32.3384,15.4647,20.1227,20.5619,20.5619,20.4605,20.4943,20.393,36.9181,25.8021,22.0824,21.2376,20.9673,-0.4637337145910134,-0.25497039150178974,-0.004438840161508368,-0.0022321447808428523
